hadithNum,mainID,takhreegIDs
6933,11088,"4788,0,10996,0,11088,0,11089,0,11091,0,11185,0,17239,0,17240,0,17326,0,23081,0,23083,0,24334,0,24438,0,39155,0,39157,0,39163,0,39173,0,39179,0,39186,0,69908,0,69909,0,69937,0,83154,0,83155,0,83183,0,84435,0,84440,0,92611,0,93085,0,99037,0,99228,0,111946,0,125274,0,125316,0,125317,0,138986,0,138997,0,138998,0,139048,0,154976,0,155078,0,155692,0,155944,0,156187,0,156662,0,156697,0,182252,0,184154,0,193616,0,200999,0,201000,0,201626,0,224418,0,224419,0,236920,0,276708,0,289825,0,316326,0,316584,0,336154,0"
6934,11089,"4788,0,10996,0,11088,0,11089,0,11091,0,11185,0,17239,0,17240,0,17326,0,23081,0,23083,0,24334,0,24438,0,39155,0,39157,0,39163,0,39173,0,39179,0,39186,0,69908,0,69909,0,69937,0,83154,0,83155,0,83183,0,84435,0,84440,0,92611,0,93085,0,99037,0,99228,0,111946,0,125274,0,125316,0,125317,0,138986,0,138997,0,138998,0,139048,0,154976,0,155078,0,155692,0,155944,0,156187,0,156662,0,156697,0,182252,0,184154,0,193616,0,200999,0,201000,0,201626,0,224418,0,224419,0,236920,0,276708,0,289825,0,316326,0,316584,0,336154,0"
6935,11090,"106,0,107,0,896,0,2289,0,3497,0,4391,0,4392,0,11090,0,11760,0,11761,0,11762,0,23557,0,28614,0,39149,0,39151,0,59532,0,69859,0,69860,0,69887,0,69889,0,69890,0,69891,0,69910,0,72616,0,83099,0,83100,0,83106,0,83132,0,83134,0,83135,0,83136,0,83156,0,84439,0,84449,0,88752,0,95771,0,99613,0,106566,0,131671,0,131672,0,138987,0,140351,0,170496,0,170497,0,170505,0,170506,0,170507,0,170509,0,170526,0,170535,0,170537,0,170539,0,170543,0,170564,0,170573,0,170574,0,170578,0,170582,0,170589,0,170592,0,170602,0,170605,0,180622,0,184323,0,184324,0,184327,0,192695,0,192701,0,224415,0,224417,0,259803,0,291015,0,291016,0,293406,0,302686,0,302732,0,302733,0,302734,0,302735,0,302736,0,302737,0,302738,0,302739,0,302752,0,302816,0,302820,0,302821,0,302822,0,302823,0,302831,0,302832,0,302834,0,302836,0,302864,0,302876,0,302880,0,302883,0,302896,0,302933,0,302951,0,302955,0,302956,0,302957,0,303002,0,303008,0,303009,0,303011,0,303012,0,303013,0,303014,0,303015,0,303016,0,303017,0,303018,0,303019,0,303020,0,303021,0,303034,0,303070,0,303074,0,329719,0,330285,0,333312,0,338656,0,340196,0"
6936,11091,"4788,0,10996,0,11088,0,11089,0,11091,0,11185,0,17239,0,17240,0,17326,0,23081,0,23083,0,24334,0,24438,0,39155,0,39157,0,39163,0,39173,0,39179,0,39186,0,69908,0,69909,0,69937,0,83154,0,83155,0,83183,0,84435,0,84440,0,92611,0,93085,0,99037,0,99228,0,111946,0,125274,0,125316,0,125317,0,138986,0,138997,0,138998,0,139048,0,154976,0,155078,0,155692,0,155944,0,156187,0,156662,0,156697,0,182252,0,184154,0,193616,0,200999,0,201000,0,201626,0,224418,0,224419,0,236920,0,276708,0,289825,0,316326,0,316584,0,336154,0"
6937,11092,"4026,0,4795,0,4818,0,4928,0,5772,0,6334,0,6358,0,6361,0,6362,0,6375,0,8536,0,9523,0,9817,0,10625,0,11092,0,11095,0,17121,0,17122,0,17132,0,17133,0,17135,0,17308,0,17309,0,17555,0,17556,0,19000,0,17134,0,24402,0,36454,0,39116,0,40633,0,43923,0,44391,0,44394,0,57249,0,57256,0,68504,0,69864,0,78385,0,83104,0,86704,0,86705,0,87276,0,92468,0,92801,0,99036,0,112433,0,133021,0,134816,0,138792,0,138991,0,138992,0,140805,0,141045,0,141202,0,142383,0,142732,0,144235,0,144298,0,167357,0,167358,0,167364,0,167366,0,167368,0,167369,0,167371,0,167374,0,167381,0,167390,0,167395,0,167396,0,167406,0,167407,0,180992,0,212943,0,274822,0,280620,0,280753,0,288044,0,288045,0,289198,0,291598,0,296878,0,303976,0,307917,0,307918,0,307919,0,307920,0,307921,0,307922,0,307923,0,307924,0,307931,0,307938,0,307940,0,307942,0,307945,0,307953,0,307958,0,307977,0,307997,0,308000,0,308002,0,308003,0,308010,0,308011,0,308017,0,308020,0,308022,0,329349,0"
6938,11093,"11093,0,138996,0,213052,0"
6939,11095,"4026,0,4795,0,4818,0,4928,0,5772,0,6334,0,6358,0,6361,0,6362,0,6375,0,8536,0,9523,0,9817,0,10625,0,11092,0,11095,0,17121,0,17122,0,17132,0,17133,0,17135,0,17308,0,17309,0,17555,0,17556,0,19000,0,17134,0,24402,0,36454,0,39116,0,40633,0,43923,0,44391,0,44394,0,57249,0,57256,0,68504,0,69864,0,78385,0,83104,0,86704,0,86705,0,87276,0,92468,0,92801,0,99036,0,112433,0,133021,0,134816,0,138792,0,138991,0,138992,0,140805,0,141045,0,141202,0,142383,0,142732,0,144235,0,144298,0,167357,0,167358,0,167364,0,167366,0,167368,0,167369,0,167371,0,167374,0,167381,0,167390,0,167395,0,167396,0,167406,0,167407,0,180992,0,212943,0,274822,0,280620,0,280753,0,288044,0,288045,0,289198,0,291598,0,296878,0,303976,0,307917,0,307918,0,307919,0,307920,0,307921,0,307922,0,307923,0,307924,0,307931,0,307938,0,307940,0,307942,0,307945,0,307953,0,307958,0,307977,0,307997,0,308000,0,308002,0,308003,0,308010,0,308011,0,308017,0,308020,0,308022,0,329349,0"
6940,11097,"3064,0,11097,0,11101,0,11109,0,11249,0,15528,0,22820,0,37529,0,37535,0,69904,0,78255,0,83150,0,84431,0,102872,0,164788,0,164804,0,165447,0,165643,0,165729,0,182050,0,184871,0,187066,0,187219,0,232654,0,275188,0,275191,0,291402,0"
6941,11099,"4066,0,11099,0,59571,0,61983,0,93087,0,132861,0,132862,0,139004,0,141913,0,169199,0,198846,0,327902,0"
6942,11101,"3064,0,11097,0,11101,0,11109,0,11249,0,15528,0,22820,0,37529,0,37535,0,69904,0,78255,0,83150,0,84431,0,102872,0,164788,0,164804,0,165447,0,165643,0,165729,0,182050,0,184871,0,187066,0,187219,0,232654,0,275188,0,275191,0,291402,0"
6943,11103,"3816,0,3831,0,4327,0,11103,0,11406,0,11883,0,11884,0,11885,0,39884,0,70307,0,80612,0,80674,0,93836,0,93837,0,99040,0,110980,0,111954,0,132083,0,133367,0,139079,0,143858,0,143859,0,157866,0,160662,0,204823,0,205008,0,261439,0,293707,0,331042,0"
6944,11105,"35,0,6026,0,6027,0,6151,0,7476,0,10466,0,10490,0,10590,0,11105,0,11435,0,16849,0,16850,0,16851,0,16852,0,24064,0,38870,0,55582,0,57113,0,69867,0,69868,0,69892,0,69945,0,71036,0,82414,0,83112,0,83113,0,83137,0,83193,0,88542,0,98737,0,106404,0,111569,0,138136,0,138144,0,140169,0,144364,0,148937,0,148938,0,148939,0,174373,0,174374,0,174375,0,174383,0,174438,0,174439,0,174440,0,174449,0,174461,0,180498,0,180499,0,183853,0,224414,0,237051,0,269911,0,286061,0,288069,0,289368,0,291976,0,291977,0,292234,0"
6945,11106,"4390,0,6345,0,7472,0,8200,0,11106,0,17323,0,17324,0,41224,0,41226,0,84423,0,85175,0,85177,0,88539,0,93086,0,101868,0,111960,0,139000,0,139001,0,141653,0,176886,0,177257,0,177263,0,177357,0,178388,0,206182,0,224422,0,333802,0,340216,0"
6946,11107,"566,0,613,0,1599,0,1605,0,1616,0,1618,0,2139,0,2695,0,7474,0,11107,0,13967,0,13968,0,13969,0,14100,0,14101,0,14102,0,23287,0,23464,0,23744,0,27114,0,27116,0,27602,0,27603,0,35692,0,35694,0,36146,0,36351,0,52962,0,64368,0,66239,0,66241,0,69894,0,69895,0,74847,0,74849,0,74850,0,83139,0,83140,0,88540,0,90574,0,90575,0,90576,0,90577,0,93337,0,97159,0,97160,0,105046,0,109700,0,109701,0,125671,0,126437,0,126438,0,126439,0,126440,0,126441,0,127557,0,127558,0,127559,0,127560,0,172298,0,172300,0,172302,0,172305,0,172306,0,172307,0,172308,0,179461,0,179468,0,179470,0,179471,0,179472,0,183822,0,219788,0,219789,0,243658,0,250927,0,250935,0,283945,0,328504,0,328522,0,328523,0,328524,0,328525,0,328526,0,328527,0,328528,0,328529,0,328530,0,328532,0,328533,0,328550,0,328551,0,328552,0,328553,0,328554,0,328555,0,328556,0,328557,0,328558,0,328560,0,328561,0,328562,0,328563,0,328564,0,329805,0,330656,0,332736,0,336287,0,336288,0,338487,0"
6947,11109,"3064,0,11097,0,11101,0,11109,0,11249,0,15528,0,22820,0,37529,0,37535,0,69904,0,78255,0,83150,0,84431,0,102872,0,164788,0,164804,0,165447,0,165643,0,165729,0,182050,0,184871,0,187066,0,187219,0,232654,0,275188,0,275191,0,291402,0"
6948,11111,"8794,0,11111,0"
6949,11112,"11112,0,17181,0,17182,0,39017,0,57522,0,93083,0,100174,0,139006,0,139007,0,139008,0,150618,0,150641,0,150651,0,179914,0,185140,0,192784,0,194672,0,194727,0,224380,0,296115,0,337712,0"
6950,11113,"1132,0,1133,0,1254,0,1974,0,6634,0,11113,0,11182,0,12681,0,12682,0,12683,0,12684,0,26033,0,27157,0,27459,0,27460,0,27461,0,34219,0,43296,0,43804,0,66621,0,75136,0,82182,0,82186,0,110128,0,124951,0,124952,0,139022,0,162549,0,163156,0,163522,0,163523,0,163524,0,163588,0,163700,0,184815,0,188599,0,188618,0,188647,0,188988,0,194030,0,201796,0,201797,0,201798,0,201799,0,201852,0,201895,0,224371,0,245242,0,299856,0"
6951,11114,"5727,0,11114,0,11293,0,18949,0,18950,0,43368,0,43796,0,43798,0,102517,0,139027,0,167715,0,167727,0,180929,0,192587,0,198823,0,301853,0"
6952,11115,"11115,0,139226,0,140215,0,275548,0"
6953,11117,"11117,0,17171,0,17172,0,17173,0,17174,0,17175,0,17176,0,17177,0,17178,0,17179,0,18727,0,18728,0,20352,0,20353,0,43377,0,43379,0,43381,0,43429,0,60549,0,63408,0,94922,0,94923,0,94924,0,100169,0,100170,0,172315,0,172324,0,172327,0,172332,0,172341,0,172344,0,172348,0,172357,0,172358,0,172360,0,172361,0,172367,0,172369,0,172372,0,172392,0,172394,0,172404,0,172411,0,172412,0,172433,0,172442,0,172458,0,172468,0,172484,0,172485,0,172513,0,172524,0,172528,0,172551,0,172560,0,172577,0,172584,0,172597,0,172603,0,172614,0,172486,0,172488,0,172489,0,172499,0,172501,0,172503,0,172508,0,172467,0,180735,0,180750,0,181452,0,192633,0,192634,0,192651,0,192653,0,192655,0,192656,0,192667,0,199744,0,199745,0,199751,0,199776,0,199777,0,199778,0,199781,0,274356,0,302139,0,302140,0,302141,0,302142,0,302143,0,302144,0,302145,0,302146,0,302147,0,302148,0,302149,0,302151,0,302152,0,302153,0,302154,0,302155,0,302156,0,302157,0,302158,0,302195,0,302205,0,302206,0,302207,0,302208,0,302233,0,302234,0,302236,0,302243,0,302259,0,302265,0,302279,0,302287,0,302302,0,302333,0,302345,0,302381,0,302387,0,302404,0,302434,0,302460,0,302462,0,302464,0,302465,0,302466,0,302471,0,302472,0,302473,0,302475,0,302476,0,302480,0,324280,0,329855,0,330579,0,332216,0,333563,0,335906,0,336276,0"
6954,11119,"1035,0,1083,0,1093,0,1098,0,1200,0,3913,0,4351,0,11119,0,12726,0,12729,0,13296,0,13297,0,13298,0,13299,0,20790,0,20960,0,23519,0,25220,0,25221,0,27134,0,27145,0,27146,0,27150,0,27281,0,27282,0,33420,0,34280,0,34282,0,34284,0,34388,0,64602,0,64798,0,65109,0,73570,0,74486,0,74667,0,89785,0,89786,0,96602,0,96614,0,96615,0,104438,0,104534,0,104536,0,109006,0,109013,0,109270,0,121272,0,124820,0,124821,0,124822,0,124823,0,124824,0,124826,0,125137,0,144648,0,157654,0,157753,0,158160,0,158444,0,158570,0,159221,0,159297,0,159315,0,159328,0,159807,0,159917,0,160535,0,160536,0,160653,0,161248,0,161322,0,161343,0,161382,0,161409,0,182795,0,184571,0,191433,0,191571,0,203777,0,204069,0,204796,0,204863,0,204877,0,205050,0,205051,0,205119,0,205228,0,205518,0,215690,0,215691,0,215692,0,215693,0,215704,0,215714,0,240858,0,243751,0,282687,0,282688,0,282689,0,282690,0,282691,0,290408,0,297014,0,297015,0,297016,0,297017,0,297018,0,329562,0,330202,0,330652,0,334640,0,335539,0,337189,0,337533,0,340645,0"
6955,11121,"4468,0,4775,0,4776,0,5008,0,5616,0,6023,0,6096,0,6602,0,7027,0,7033,0,7035,0,7037,0,9690,0,10311,0,11121,0,13502,0,19972,0,19973,0,19974,0,19975,0,28948,0,28949,0,36807,0,57029,0,64908,0,68899,0,68900,0,68901,0,68902,0,68903,0,69454,0,69456,0,69457,0,69458,0,73375,0,78939,0,78941,0,78942,0,78943,0,80033,0,80034,0,80035,0,80036,0,80037,0,80038,0,84515,0,84516,0,84517,0,84520,0,84521,0,84533,0,87922,0,91971,0,92627,0,92836,0,92849,0,93601,0,93602,0,93605,0,95330,0,101587,0,104917,0,106398,0,109817,0,123625,0,124197,0,128383,0,131583,0,135089,0,137144,0,140490,0,141172,0,141173,0,141174,0,141351,0,143088,0,166436,0,166437,0,166438,0,166439,0,166440,0,166441,0,166448,0,166455,0,166456,0,166457,0,179312,0,179314,0,179317,0,179318,0,180983,0,180984,0,218836,0,218837,0,220054,0,223782,0,224352,0,231821,0,231822,0,242615,0,276656,0,280757,0,280759,0,289536,0,290565,0,290566,0,290567,0,290568,0,290569,0,320699,0,320700,0,320701,0,320702,0,320703,0,320704,0,320705,0,320706,0,320707,0,320708,0,320709,0,320710,0,320711,0,320712,0,320714,0,320716,0,320717,0,320718,0,320719,0,320749,0,320750,0,320751,0,320752,0,320796,0,320845,0,336961,0,338558,0,339361,0,340721,0"
6956,11124,"69,0,420,0,4519,0,4522,0,4536,0,4544,0,4815,0,5052,0,8588,0,11124,0,11125,0,11421,0,11429,0,17355,0,17356,0,17357,0,17358,0,17359,0,17360,0,17361,0,17362,0,17366,0,17367,0,21826,0,21827,0,21866,0,21868,0,21882,0,24321,0,39277,0,39299,0,39301,0,39311,0,39361,0,39535,0,39537,0,68426,0,68461,0,68462,0,68463,0,68468,0,68470,0,68499,0,68506,0,68507,0,71073,0,71074,0,78311,0,78344,0,78345,0,78346,0,78350,0,78352,0,78380,0,78387,0,78388,0,84616,0,99083,0,99141,0,106286,0,106314,0,111794,0,111851,0,118007,0,118019,0,118020,0,118030,0,118314,0,118337,0,118338,0,127174,0,140432,0,140515,0,141223,0,141224,0,141225,0,141226,0,141227,0,141228,0,141229,0,141230,0,141231,0,141274,0,141275,0,141309,0,157585,0,157729,0,157768,0,158552,0,158626,0,158962,0,159405,0,159406,0,159407,0,159408,0,159512,0,159598,0,159599,0,159611,0,159612,0,159613,0,159617,0,159906,0,159910,0,159911,0,159912,0,160079,0,160355,0,160435,0,160561,0,160845,0,160880,0,160963,0,161094,0,161182,0,161315,0,161383,0,184657,0,184658,0,184708,0,184709,0,184710,0,184713,0,190934,0,191358,0,203335,0,203336,0,203406,0,203754,0,203949,0,204692,0,204753,0,204761,0,205099,0,205251,0,205755,0,224086,0,224087,0,224088,0,224090,0,259584,0,259585,0,259586,0,259587,0,259752,0,259779,0,259826,0,330422,0,331688,0,337640,0,337649,0,337650,0,338818,0"
6957,11125,"69,0,420,0,4519,0,4522,0,4536,0,4544,0,4815,0,5052,0,8588,0,11124,0,11125,0,11421,0,11429,0,17355,0,17356,0,17357,0,17358,0,17359,0,17360,0,17361,0,17362,0,17366,0,17367,0,21826,0,21827,0,21866,0,21868,0,21882,0,24321,0,39277,0,39299,0,39301,0,39311,0,39361,0,39535,0,39537,0,68426,0,68461,0,68462,0,68463,0,68468,0,68470,0,68499,0,68506,0,68507,0,71073,0,71074,0,78311,0,78344,0,78345,0,78346,0,78350,0,78352,0,78380,0,78387,0,78388,0,84616,0,99083,0,99141,0,106286,0,106314,0,111794,0,111851,0,118007,0,118019,0,118020,0,118030,0,118314,0,118337,0,118338,0,127174,0,140432,0,140515,0,141223,0,141224,0,141225,0,141226,0,141227,0,141228,0,141229,0,141230,0,141231,0,141274,0,141275,0,141309,0,157585,0,157729,0,157768,0,158552,0,158626,0,158962,0,159405,0,159406,0,159407,0,159408,0,159512,0,159598,0,159599,0,159611,0,159612,0,159613,0,159617,0,159906,0,159910,0,159911,0,159912,0,160079,0,160355,0,160435,0,160561,0,160845,0,160880,0,160963,0,161094,0,161182,0,161315,0,161383,0,184657,0,184658,0,184708,0,184709,0,184710,0,184713,0,190934,0,191358,0,203335,0,203336,0,203406,0,203754,0,203949,0,204692,0,204753,0,204761,0,205099,0,205251,0,205755,0,224086,0,224087,0,224088,0,224090,0,259584,0,259585,0,259586,0,259587,0,259752,0,259779,0,259826,0,330422,0,331688,0,337640,0,337649,0,337650,0,338818,0"
6958,11127,"3861,0,9995,0,11127,0,14278,0,14279,0,36494,0,42767,0,113734,0,127144,0,132276,0,135127,0,142797,0,157908,0,158616,0,159019,0,159222,0,159602,0,159852,0,160251,0,160328,0,160466,0,161010,0,161299,0,182850,0,203739,0,203824,0,203944,0,204879,0,205011,0,205120,0,205427,0,205428,0"
6959,11129,"11129,0,15026,0,15027,0,29257,0,37949,0,91413,0,129689,0,177482,0,178155,0,181821,0,181822,0,294802,0"
6960,11130,"2554,0,2567,0,2570,0,2694,0,2906,0,4071,0,6521,0,11130,0,11303,0,15032,0,15033,0,15034,0,15035,0,15036,0,15037,0,15038,0,15039,0,15040,0,15041,0,15042,0,15046,0,15048,0,15049,0,15051,0,15052,0,15171,0,15172,0,15195,0,15196,0,15208,0,15209,0,15268,0,15272,0,15274,0,15275,0,15328,0,15329,0,15330,0,15331,0,15332,0,15333,0,15335,0,15336,0,21626,0,21651,0,21652,0,21657,0,21940,0,23682,0,23683,0,23687,0,23694,0,23698,0,23703,0,23708,0,26187,0,29122,0,29252,0,29284,0,29293,0,29415,0,29457,0,29463,0,29472,0,29474,0,29538,0,29540,0,29542,0,29544,0,29581,0,29592,0,29594,0,29596,0,29610,0,29622,0,29637,0,29641,0,29643,0,29649,0,29669,0,29685,0,29719,0,29723,0,29727,0,29728,0,29735,0,29739,0,29758,0,29760,0,29762,0,29786,0,29790,0,29791,0,29805,0,29806,0,29847,0,29852,0,29884,0,29929,0,29930,0,30026,0,30027,0,30089,0,33027,0,37645,0,37655,0,37689,0,37699,0,37745,0,37819,0,37837,0,37894,0,37904,0,37909,0,37915,0,37953,0,37955,0,38071,0,38075,0,38099,0,38103,0,42711,0,53335,0,53364,0,53413,0,53437,0,53454,0,53469,0,61986,0,64692,0,64769,0,64771,0,67850,0,67883,0,67887,0,67888,0,67913,0,67963,0,67974,0,68073,0,68171,0,68181,0,68191,0,68217,0,68218,0,68220,0,68230,0,68231,0,68233,0,68235,0,68237,0,68239,0,68241,0,68252,0,68254,0,68255,0,68257,0,68259,0,68261,0,68275,0,68310,0,68318,0,68319,0,68349,0,68361,0,68362,0,68375,0,68377,0,68393,0,68394,0,68396,0,74570,0,74638,0,74640,0,77424,0,77457,0,77461,0,77462,0,77487,0,77540,0,77551,0,77651,0,77725,0,77735,0,77777,0,77784,0,77805,0,77807,0,77819,0,77820,0,77822,0,77824,0,77826,0,77828,0,77830,0,77832,0,77841,0,77842,0,77844,0,77845,0,77847,0,77849,0,77858,0,77862,0,77873,0,77886,0,77891,0,77895,0,77898,0,77908,0,77909,0,77952,0,77954,0,77965,0,77967,0,77968,0,77982,0,77984,0,78000,0,78001,0,78003,0,78037,0,78060,0,78062,0,78063,0,78077,0,78088,0,78089,0,78125,0,78131,0,78136,0,78207,0,81571,0,85091,0,91414,0,91415,0,91416,0,91417,0,91418,0,91446,0,91535,0,91555,0,91568,0,91570,0,91571,0,91572,0,91607,0,91608,0,91616,0,91654,0,91655,0,92887,0,92888,0,94527,0,97622,0,97689,0,97691,0,97700,0,97712,0,97741,0,97753,0,97758,0,97771,0,97855,0,98861,0,101425,0,102693,0,105403,0,105420,0,105421,0,105465,0,105489,0,105493,0,105589,0,105590,0,109285,0,109371,0,112025,0,112072,0,112085,0,112104,0,112105,0,112114,0,112160,0,112178,0,112216,0,112221,0,112223,0,112253,0,112343,0,112379,0,119298,0,119299,0,119300,0,121102,0,121104,0,125653,0,126488,0,129402,0,129485,0,129531,0,129556,0,129593,0,129604,0,129605,0,129606,0,129630,0,129631,0,129632,0,129649,0,129650,0,129665,0,129688,0,129717,0,129778,0,129779,0,129848,0,129853,0,129854,0,129865,0,129893,0,129894,0,130145,0,130219,0,130275,0,130277,0,130278,0,130279,0,130287,0,130293,0,130294,0,130295,0,130296,0,130314,0,130315,0,130330,0,130340,0,130341,0,130353,0,130390,0,130395,0,130396,0,130415,0,130434,0,130438,0,130440,0,130449,0,130470,0,130489,0,130499,0,130516,0,130521,0,130525,0,130526,0,130539,0,130540,0,130551,0,130558,0,130559,0,130573,0,130588,0,130655,0,130656,0,130661,0,130681,0,130695,0,130849,0,130858,0,130859,0,131203,0,131340,0,131341,0,131342,0,131344,0,131375,0,131377,0,131384,0,131385,0,131391,0,131687,0,132853,0,132854,0,136824,0,136888,0,140903,0,140977,0,142128,0,142129,0,142130,0,142131,0,143188,0,147933,0,147980,0,147981,0,147982,0,147983,0,148001,0,148002,0,148003,0,148004,0,148005,0,148006,0,148007,0,148008,0,148009,0,148017,0,148018,0,148019,0,148091,0,148092,0,148108,0,162234,0,164617,0,164628,0,164721,0,164722,0,164732,0,164741,0,164742,0,164783,0,164826,0,164860,0,164866,0,164867,0,164872,0,164887,0,164905,0,164916,0,164921,0,164922,0,164925,0,164926,0,164942,0,164944,0,164947,0,165005,0,165056,0,165060,0,165078,0,165086,0,165126,0,165167,0,165168,0,165178,0,165334,0,165340,0,165342,0,165409,0,165423,0,165433,0,165441,0,165452,0,165453,0,165454,0,165456,0,165493,0,165500,0,165517,0,165519,0,165550,0,165552,0,165554,0,165555,0,165556,0,165597,0,165644,0,165666,0,165674,0,165680,0,165681,0,165682,0,165683,0,165692,0,165719,0,165755,0,165756,0,165787,0,165803,0,181998,0,182008,0,182016,0,182017,0,184897,0,184898,0,184899,0,184918,0,184923,0,186850,0,186892,0,186922,0,186937,0,186985,0,187055,0,187070,0,187071,0,187152,0,187157,0,187170,0,187192,0,187195,0,187233,0,187247,0,187544,0,190750,0,191840,0,191851,0,193870,0,193908,0,193999,0,194000,0,194001,0,195210,0,208186,0,208187,0,208188,0,252076,0,252182,0,252394,0,252505,0,252567,0,253056,0,253057,0,253077,0,253086,0,253088,0,253176,0,253269,0,253564,0,253595,0,253669,0,253813,0,253828,0,253854,0,253866,0,253907,0,253908,0,254055,0,254290,0,254295,0,254364,0,254370,0,254405,0,254439,0,254559,0,254786,0,254793,0,254860,0,255046,0,255182,0,255342,0,255399,0,255481,0,271899,0,272468,0,279550,0,279760,0,280927,0,285198,0,285290,0,285291,0,285364,0,285471,0,285472,0,285473,0,285510,0,285511,0,285512,0,285513,0,285514,0,285515,0,285516,0,285517,0,285553,0,285554,0,285561,0,285562,0,285563,0,285595,0,285620,0,285621,0,285622,0,285702,0,285707,0,287803,0,287861,0,287862,0,287863,0,287864,0,287883,0,289175,0,290148,0,290670,0,290671,0,290672,0,290675,0,291440,0,291441,0,292302,0,292303,0,292304,0,292504,0,292505,0,292506,0,292508,0,292516,0,293337,0,293730,0,293738,0,294143,0,294144,0,294145,0,294156,0,294166,0,294280,0,294281,0,294282,0,294283,0,294784,0,294785,0,294786,0,294787,0,294788,0,294789,0,294790,0,294804,0,296903,0,297202,0,303252,0,308387,0,308388,0,308391,0,308393,0,308394,0,308395,0,308396,0,308397,0,308398,0,308399,0,308400,0,308401,0,308402,0,308403,0,308405,0,308406,0,308407,0,308408,0,313422,0,313476,0,325444,0,329749,0,329750,0,329751,0,329774,0,329836,0,330181,0,330575,0,330823,0,332522,0,332549,0,332794,0,334485,0,334858,0,335701,0,335781,0,336788,0,338450,0,338859,0,338948,0,338952,0,339097,0,339241,0,339656,0,339760,0,340937,0"
6961,11132,"4683,0,11132,0,19007,0,19008,0,19009,0,44024,0,59865,0,83718,0,84669,0,102649,0,177151,0,189941,0,274875,0,329994,0"
6962,11134,"7776,0,11134,0,11508,0,80345,0,83545,0,128443,0,160650,0,205079,0,289710,0"
6963,11136,"8802,0,9848,0,11136,0,19736,0,19737,0,19738,0,32055,0,32057,0,35993,0,36066,0,66604,0,66605,0,66607,0,75119,0,75120,0,75122,0,82707,0,87381,0,87383,0,87384,0,87385,0,93301,0,93302,0,97898,0,113893,0,126856,0,162455,0,162491,0,163154,0,163246,0,163514,0,163661,0,163662,0,164080,0,164209,0,164494,0,182420,0,182477,0,182482,0,188276,0,188511,0,188862,0,188910,0,188955,0,188956,0,194113,0,194239,0,194265,0,201909,0,202149,0,202459,0,202460,0,236617,0,271553,0,272186,0,338031,0,339781,0"
